DATE,TIME,12CO2
5/11/2026,23:31:55,4.56E+02
5/11/2026,23:31:56,4.56E+02
5/11/2026,23:31:57,4.56E+02
5/11/2026,23:31:59,4.56E+02
5/11/2026,23:32:00,4.56E+02
5/11/2026,23:32:02,4.56E+02
5/11/2026,23:32:03,4.56E+02
5/11/2026,23:32:04,4.56E+02
5/11/2026,23:32:05,4.56E+02
5/11/2026,23:32:07,4.56E+02
5/11/2026,23:32:08,4.56E+02
5/11/2026,23:32:09,4.56E+02
5/11/2026,23:32:10,4.56E+02
5/11/2026,23:32:12,4.56E+02
5/11/2026,23:32:13,4.56E+02
5/11/2026,23:32:14,4.56E+02
5/11/2026,23:32:15,4.56E+02
5/11/2026,23:32:16,4.56E+02
5/11/2026,23:32:18,4.56E+02
5/11/2026,23:32:19,4.55E+02
5/11/2026,23:32:20,4.55E+02
5/11/2026,23:32:21,4.55E+02
5/11/2026,23:32:23,4.55E+02
5/11/2026,23:32:24,4.55E+02
5/11/2026,23:32:25,4.55E+02
5/11/2026,23:32:27,4.55E+02
5/11/2026,23:32:28,4.55E+02
5/11/2026,23:32:29,4.55E+02
5/11/2026,23:32:30,4.55E+02
5/11/2026,23:32:32,4.55E+02
5/11/2026,23:32:33,4.55E+02
5/11/2026,23:32:34,4.55E+02
5/11/2026,23:32:35,4.55E+02
5/11/2026,23:32:37,4.55E+02
5/11/2026,23:32:38,4.55E+02
5/11/2026,23:32:39,4.55E+02
5/11/2026,23:32:41,4.55E+02
5/11/2026,23:32:42,4.54E+02
5/11/2026,23:32:43,4.54E+02
5/11/2026,23:32:45,4.54E+02
5/11/2026,23:32:46,4.54E+02
5/11/2026,23:32:47,4.54E+02
5/11/2026,23:32:48,4.54E+02
5/11/2026,23:32:50,4.54E+02
5/11/2026,23:32:51,4.54E+02
5/11/2026,23:32:52,4.54E+02
5/11/2026,23:32:53,4.54E+02
5/11/2026,23:32:55,4.54E+02
5/11/2026,23:32:56,4.54E+02
5/11/2026,23:32:57,4.54E+02
5/11/2026,23:32:59,4.54E+02
5/11/2026,23:33:00,4.54E+02
5/11/2026,23:33:01,4.54E+02
5/11/2026,23:33:02,4.54E+02
5/11/2026,23:33:04,4.54E+02
5/11/2026,23:33:05,4.54E+02
5/11/2026,23:33:06,4.54E+02
5/11/2026,23:33:07,4.54E+02
5/11/2026,23:33:09,4.54E+02
5/11/2026,23:33:10,4.54E+02
5/11/2026,23:33:11,4.54E+02
5/11/2026,23:33:13,4.53E+02
5/11/2026,23:33:14,4.53E+02
5/11/2026,23:33:15,4.53E+02
5/11/2026,23:33:17,4.53E+02
5/11/2026,23:33:18,4.53E+02
5/11/2026,23:33:19,4.53E+02
5/11/2026,23:33:20,4.53E+02
5/11/2026,23:33:22,4.53E+02
5/11/2026,23:33:23,4.53E+02
5/11/2026,23:33:24,4.53E+02
5/11/2026,23:33:25,4.53E+02
5/11/2026,23:33:26,4.53E+02
5/11/2026,23:33:28,4.53E+02
5/11/2026,23:33:29,4.53E+02
5/11/2026,23:33:30,4.53E+02
5/11/2026,23:33:31,4.53E+02
5/11/2026,23:33:33,4.53E+02
5/11/2026,23:33:34,4.53E+02
5/11/2026,23:33:35,4.53E+02
5/11/2026,23:33:37,4.53E+02
5/11/2026,23:33:38,4.53E+02
5/11/2026,23:33:39,4.53E+02
5/11/2026,23:33:40,4.52E+02
5/11/2026,23:33:42,4.52E+02
5/11/2026,23:33:43,4.53E+02
5/11/2026,23:33:44,4.52E+02
5/11/2026,23:33:45,4.52E+02
5/11/2026,23:33:47,4.53E+02
5/11/2026,23:33:48,4.52E+02
5/11/2026,23:33:49,4.52E+02
5/11/2026,23:33:51,4.53E+02
5/11/2026,23:33:52,4.52E+02
5/11/2026,23:33:53,4.52E+02
5/11/2026,23:33:55,4.52E+02
5/11/2026,23:33:56,4.52E+02
5/11/2026,23:33:57,4.52E+02
5/11/2026,23:33:59,4.52E+02
5/11/2026,23:34:00,4.52E+02
5/11/2026,23:34:01,4.52E+02
5/11/2026,23:34:02,4.52E+02
5/11/2026,23:34:03,4.52E+02
5/11/2026,23:34:05,4.52E+02
5/11/2026,23:34:06,4.52E+02
5/11/2026,23:34:07,4.52E+02
5/11/2026,23:34:08,4.52E+02
5/11/2026,23:34:10,4.52E+02
5/11/2026,23:34:11,4.52E+02
5/11/2026,23:34:12,4.52E+02
5/11/2026,23:34:14,4.52E+02
5/11/2026,23:34:15,4.52E+02
5/11/2026,23:34:16,4.52E+02
5/11/2026,23:34:17,4.52E+02
5/11/2026,23:34:18,4.51E+02
5/11/2026,23:34:20,4.51E+02
5/11/2026,23:34:21,4.51E+02
5/11/2026,23:34:22,4.51E+02
5/11/2026,23:34:24,4.51E+02
5/11/2026,23:34:25,4.51E+02
5/11/2026,23:34:26,4.51E+02
5/11/2026,23:34:27,4.51E+02
5/11/2026,23:34:29,4.51E+02
5/11/2026,23:34:30,4.51E+02
5/11/2026,23:34:31,4.51E+02
5/11/2026,23:34:33,4.51E+02
5/11/2026,23:34:34,4.51E+02
5/11/2026,23:34:35,4.51E+02
5/11/2026,23:34:37,4.51E+02
5/11/2026,23:34:38,4.51E+02
5/11/2026,23:34:39,4.51E+02
5/11/2026,23:34:40,4.51E+02
5/11/2026,23:34:41,4.51E+02
5/11/2026,23:34:43,4.51E+02
5/11/2026,23:34:44,4.51E+02
5/11/2026,23:34:45,4.51E+02
5/11/2026,23:34:47,4.51E+02
5/11/2026,23:34:48,4.51E+02
5/11/2026,23:34:49,4.51E+02
5/11/2026,23:34:50,4.51E+02
5/11/2026,23:34:52,4.51E+02
5/11/2026,23:34:53,4.51E+02
5/11/2026,23:34:54,4.51E+02
5/11/2026,23:34:55,4.51E+02
5/11/2026,23:34:57,4.50E+02
5/11/2026,23:34:58,4.50E+02
5/11/2026,23:34:59,4.50E+02
5/11/2026,23:35:00,4.50E+02
5/11/2026,23:35:02,4.50E+02
5/11/2026,23:35:03,4.50E+02
5/11/2026,23:35:04,4.50E+02
5/11/2026,23:35:05,4.50E+02
5/11/2026,23:35:07,4.50E+02
5/11/2026,23:35:08,4.50E+02
5/11/2026,23:35:09,4.50E+02
5/11/2026,23:35:11,4.50E+02
5/11/2026,23:35:12,4.50E+02
5/11/2026,23:35:13,4.50E+02
5/11/2026,23:35:15,4.50E+02
5/11/2026,23:35:16,4.50E+02
5/11/2026,23:35:17,4.50E+02
5/11/2026,23:35:18,4.50E+02
5/11/2026,23:35:20,4.50E+02
5/11/2026,23:35:21,4.50E+02
5/11/2026,23:35:22,4.50E+02
5/11/2026,23:35:23,4.50E+02
5/11/2026,23:35:25,4.50E+02
5/11/2026,23:35:26,4.50E+02
5/11/2026,23:35:27,4.49E+02
5/11/2026,23:35:28,4.49E+02
5/11/2026,23:35:30,4.50E+02
5/11/2026,23:35:31,4.50E+02
5/11/2026,23:35:32,4.50E+02
5/11/2026,23:35:33,4.49E+02
5/11/2026,23:35:35,4.50E+02
5/11/2026,23:35:36,4.50E+02
5/11/2026,23:35:37,4.50E+02
5/11/2026,23:35:39,4.49E+02
5/11/2026,23:35:40,4.49E+02
5/11/2026,23:35:41,4.49E+02
5/11/2026,23:35:42,4.49E+02
5/11/2026,23:35:44,4.49E+02
5/11/2026,23:35:45,4.49E+02
5/11/2026,23:35:46,4.49E+02
5/11/2026,23:35:47,4.49E+02
5/11/2026,23:35:49,4.49E+02
5/11/2026,23:35:50,4.49E+02
5/11/2026,23:35:52,4.49E+02
5/11/2026,23:35:53,4.49E+02
5/11/2026,23:35:54,4.49E+02
5/11/2026,23:35:55,4.49E+02
5/11/2026,23:35:56,4.49E+02
5/11/2026,23:35:58,4.49E+02
5/11/2026,23:35:59,4.49E+02
5/11/2026,23:36:00,4.49E+02
5/11/2026,23:36:02,4.49E+02
5/11/2026,23:36:03,4.49E+02
5/11/2026,23:36:04,4.49E+02
5/11/2026,23:36:05,4.49E+02
5/11/2026,23:36:07,4.49E+02
5/11/2026,23:36:08,4.49E+02
5/11/2026,23:36:09,4.49E+02
5/11/2026,23:36:10,4.49E+02
5/11/2026,23:36:12,4.49E+02
5/11/2026,23:36:13,4.49E+02
5/11/2026,23:36:14,4.49E+02
5/11/2026,23:36:16,4.49E+02
5/11/2026,23:36:17,4.49E+02
5/11/2026,23:36:18,4.49E+02
5/11/2026,23:36:19,4.48E+02
5/11/2026,23:36:20,4.49E+02
5/11/2026,23:36:22,4.49E+02
5/11/2026,23:36:23,4.49E+02
5/11/2026,23:36:24,4.48E+02
5/11/2026,23:36:25,4.48E+02
5/11/2026,23:36:27,4.48E+02
5/11/2026,23:36:28,4.48E+02
5/11/2026,23:36:30,4.48E+02
5/11/2026,23:36:31,4.48E+02
5/11/2026,23:36:32,4.48E+02
5/11/2026,23:36:33,4.48E+02
5/11/2026,23:36:35,4.48E+02
5/11/2026,23:36:36,4.48E+02
5/11/2026,23:36:37,4.48E+02
5/11/2026,23:36:38,4.48E+02
5/11/2026,23:36:40,4.48E+02
5/11/2026,23:36:41,4.48E+02
5/11/2026,23:36:42,4.48E+02
5/11/2026,23:36:43,4.48E+02
5/11/2026,23:36:45,4.48E+02
5/11/2026,23:36:46,4.48E+02
5/11/2026,23:36:47,4.48E+02
5/11/2026,23:36:48,4.48E+02
5/11/2026,23:36:50,4.48E+02
5/11/2026,23:36:51,4.48E+02
5/11/2026,23:36:52,4.48E+02
5/11/2026,23:36:54,4.48E+02
5/11/2026,23:36:55,4.48E+02
5/11/2026,23:36:56,4.48E+02
5/11/2026,23:36:57,4.48E+02
5/11/2026,23:36:58,4.48E+02
5/11/2026,23:37:00,4.48E+02
5/11/2026,23:37:01,4.48E+02
5/11/2026,23:37:02,4.48E+02
5/11/2026,23:37:04,4.48E+02
5/11/2026,23:37:05,4.48E+02
5/11/2026,23:37:06,4.48E+02
5/11/2026,23:37:08,4.48E+02
5/11/2026,23:37:09,4.48E+02
5/11/2026,23:37:10,4.48E+02
5/11/2026,23:37:11,4.48E+02
5/11/2026,23:37:13,4.48E+02
5/11/2026,23:37:14,4.47E+02
5/11/2026,23:37:15,4.47E+02
5/11/2026,23:37:17,4.47E+02
5/11/2026,23:37:18,4.48E+02
5/11/2026,23:37:19,4.48E+02
5/11/2026,23:37:20,4.48E+02
5/11/2026,23:37:21,4.47E+02
5/11/2026,23:37:23,4.47E+02
5/11/2026,23:37:24,4.47E+02
5/11/2026,23:37:25,4.47E+02
5/11/2026,23:37:26,4.47E+02
5/11/2026,23:37:28,4.47E+02
5/11/2026,23:37:29,4.47E+02
5/11/2026,23:37:30,4.47E+02
5/11/2026,23:37:32,4.47E+02
5/11/2026,23:37:33,4.47E+02
5/11/2026,23:37:34,4.47E+02
5/11/2026,23:37:35,4.47E+02
5/11/2026,23:37:36,4.47E+02
5/11/2026,23:37:38,4.47E+02
5/11/2026,23:37:39,4.47E+02
5/11/2026,23:37:40,4.47E+02
5/11/2026,23:37:41,4.47E+02
5/11/2026,23:37:43,4.47E+02
5/11/2026,23:37:44,4.47E+02
5/11/2026,23:37:46,4.47E+02
5/11/2026,23:37:47,4.47E+02
5/11/2026,23:37:48,4.47E+02
5/11/2026,23:37:49,4.47E+02
5/11/2026,23:37:51,4.47E+02
5/11/2026,23:37:52,4.47E+02
5/11/2026,23:37:53,4.47E+02
5/11/2026,23:37:55,4.47E+02
5/11/2026,23:37:56,4.47E+02
5/11/2026,23:37:57,4.47E+02
5/11/2026,23:37:58,4.47E+02
5/11/2026,23:37:59,4.47E+02
5/11/2026,23:38:01,4.47E+02
5/11/2026,23:38:02,4.47E+02
5/11/2026,23:38:03,4.47E+02
5/11/2026,23:38:05,4.47E+02
5/11/2026,23:38:06,4.47E+02
5/11/2026,23:38:07,4.47E+02
5/11/2026,23:38:08,4.47E+02
5/11/2026,23:38:10,4.47E+02
5/11/2026,23:38:11,4.47E+02
5/11/2026,23:38:12,4.47E+02
5/11/2026,23:38:13,4.47E+02
5/11/2026,23:38:14,4.47E+02
5/11/2026,23:38:16,4.47E+02
5/11/2026,23:38:17,4.47E+02
5/11/2026,23:38:18,4.47E+02
5/11/2026,23:38:19,4.47E+02
5/11/2026,23:38:21,4.47E+02
5/11/2026,23:38:22,4.47E+02
5/11/2026,23:38:24,4.47E+02
5/11/2026,23:38:25,4.47E+02
5/11/2026,23:38:26,4.47E+02
5/11/2026,23:38:27,4.47E+02
5/11/2026,23:38:29,4.46E+02
5/11/2026,23:38:30,4.47E+02
5/11/2026,23:38:31,4.47E+02
5/11/2026,23:38:32,4.47E+02
5/11/2026,23:38:34,4.47E+02
5/11/2026,23:38:35,4.47E+02
5/11/2026,23:38:36,4.46E+02
5/11/2026,23:38:37,4.47E+02
5/11/2026,23:38:39,4.47E+02
5/11/2026,23:38:40,4.46E+02
5/11/2026,23:38:41,4.47E+02
5/11/2026,23:38:43,4.47E+02
5/11/2026,23:38:44,4.46E+02
5/11/2026,23:38:45,4.46E+02
5/11/2026,23:38:46,4.46E+02
5/11/2026,23:38:48,4.46E+02
5/11/2026,23:38:49,4.46E+02
5/11/2026,23:38:50,4.46E+02
5/11/2026,23:38:51,4.46E+02
5/11/2026,23:38:52,4.46E+02
5/11/2026,23:38:54,4.46E+02
5/11/2026,23:38:55,4.46E+02
5/11/2026,23:38:56,4.46E+02
5/11/2026,23:38:58,4.46E+02
5/11/2026,23:38:59,4.47E+02
5/11/2026,23:39:00,4.47E+02
5/11/2026,23:39:02,4.47E+02
5/11/2026,23:39:03,4.46E+02
5/11/2026,23:39:04,4.47E+02
5/11/2026,23:39:06,4.47E+02
5/11/2026,23:39:07,4.46E+02
5/11/2026,23:39:08,4.46E+02
5/11/2026,23:39:09,4.46E+02
5/11/2026,23:39:11,4.46E+02
5/11/2026,23:39:12,4.46E+02
5/11/2026,23:39:13,4.46E+02
5/11/2026,23:39:14,4.46E+02
5/11/2026,23:39:15,4.46E+02
5/11/2026,23:39:17,4.46E+02
5/11/2026,23:39:18,4.46E+02
5/11/2026,23:39:19,4.46E+02
5/11/2026,23:39:21,4.46E+02
5/11/2026,23:39:22,4.46E+02
5/11/2026,23:39:23,4.46E+02
5/11/2026,23:39:24,4.46E+02
5/11/2026,23:39:26,4.46E+02
5/11/2026,23:39:27,4.46E+02
5/11/2026,23:39:28,4.46E+02
5/11/2026,23:39:29,4.46E+02
5/11/2026,23:39:31,4.46E+02
5/11/2026,23:39:32,4.46E+02
5/11/2026,23:39:33,4.46E+02
5/11/2026,23:39:34,4.46E+02
5/11/2026,23:39:36,4.46E+02
5/11/2026,23:39:37,4.46E+02
5/11/2026,23:39:39,4.46E+02
5/11/2026,23:39:40,4.46E+02
5/11/2026,23:39:41,4.46E+02
5/11/2026,23:39:42,4.46E+02
5/11/2026,23:39:44,4.46E+02
5/11/2026,23:39:45,4.46E+02
5/11/2026,23:39:46,4.46E+02
5/11/2026,23:39:47,4.46E+02
5/11/2026,23:39:49,4.46E+02
5/11/2026,23:39:50,4.46E+02
5/11/2026,23:39:51,4.46E+02
5/11/2026,23:39:53,4.46E+02
5/11/2026,23:39:54,4.46E+02
5/11/2026,23:39:55,4.46E+02
5/11/2026,23:39:56,4.46E+02
5/11/2026,23:39:58,4.46E+02
5/11/2026,23:39:59,4.46E+02
5/11/2026,23:40:00,4.46E+02
5/11/2026,23:40:01,4.46E+02
5/11/2026,23:40:03,4.46E+02
5/11/2026,23:40:04,4.46E+02
5/11/2026,23:40:05,4.46E+02
5/11/2026,23:40:06,4.46E+02
5/11/2026,23:40:08,4.46E+02
5/11/2026,23:40:09,4.46E+02
5/11/2026,23:40:10,4.46E+02
5/11/2026,23:40:12,4.46E+02
5/11/2026,23:40:13,4.46E+02
5/11/2026,23:40:14,4.46E+02
5/11/2026,23:40:16,4.46E+02
5/11/2026,23:40:17,4.46E+02
5/11/2026,23:40:18,4.46E+02
5/11/2026,23:40:19,4.46E+02
5/11/2026,23:40:21,4.46E+02
5/11/2026,23:40:22,4.46E+02
5/11/2026,23:40:23,4.46E+02
5/11/2026,23:40:24,4.46E+02
5/11/2026,23:40:26,4.46E+02
5/11/2026,23:40:27,4.46E+02
5/11/2026,23:40:28,4.46E+02
5/11/2026,23:40:29,4.46E+02
5/11/2026,23:40:31,4.46E+02
5/11/2026,23:40:32,4.46E+02
5/11/2026,23:40:33,4.46E+02
5/11/2026,23:40:35,4.46E+02
5/11/2026,23:40:36,4.46E+02
5/11/2026,23:40:37,4.46E+02
5/11/2026,23:40:38,4.46E+02
5/11/2026,23:40:39,4.46E+02
5/11/2026,23:40:41,4.46E+02
5/11/2026,23:40:42,4.45E+02
5/11/2026,23:40:43,4.46E+02
5/11/2026,23:40:44,4.46E+02
5/11/2026,23:40:45,4.46E+02
5/11/2026,23:40:47,4.46E+02
5/11/2026,23:40:48,4.46E+02
5/11/2026,23:40:49,4.46E+02
5/11/2026,23:40:51,4.46E+02
5/11/2026,23:40:52,4.46E+02
5/11/2026,23:40:53,4.46E+02
5/11/2026,23:40:55,4.46E+02
5/11/2026,23:40:56,4.46E+02
5/11/2026,23:40:57,4.46E+02
5/11/2026,23:40:59,4.46E+02
5/11/2026,23:41:00,4.46E+02
5/11/2026,23:41:01,4.46E+02
5/11/2026,23:41:02,4.46E+02
5/11/2026,23:41:03,4.46E+02
5/11/2026,23:41:05,4.46E+02
5/11/2026,23:41:06,4.46E+02
5/11/2026,23:41:07,4.46E+02
5/11/2026,23:41:08,4.46E+02
5/11/2026,23:41:10,4.46E+02
5/11/2026,23:41:11,4.46E+02
5/11/2026,23:41:12,4.46E+02
5/11/2026,23:41:13,4.46E+02
5/11/2026,23:41:15,4.46E+02
5/11/2026,23:41:16,4.46E+02
5/11/2026,23:41:17,4.46E+02
5/11/2026,23:41:18,4.46E+02
5/11/2026,23:41:20,4.45E+02
5/11/2026,23:41:21,4.46E+02
5/11/2026,23:41:22,4.46E+02
5/11/2026,23:41:23,4.46E+02
5/11/2026,23:41:25,4.45E+02
5/11/2026,23:41:26,4.45E+02
5/11/2026,23:41:27,4.46E+02
5/11/2026,23:41:29,4.45E+02
5/11/2026,23:41:30,4.45E+02
5/11/2026,23:41:31,4.46E+02
5/11/2026,23:41:33,4.46E+02
5/11/2026,23:41:34,4.46E+02
5/11/2026,23:41:35,4.46E+02
5/11/2026,23:41:36,4.46E+02
5/11/2026,23:41:38,4.46E+02
5/11/2026,23:41:39,4.45E+02
5/11/2026,23:41:40,4.46E+02
5/11/2026,23:41:41,4.46E+02
5/11/2026,23:41:43,4.46E+02
5/11/2026,23:41:44,4.45E+02
5/11/2026,23:41:45,4.45E+02
5/11/2026,23:41:46,4.46E+02
5/11/2026,23:41:47,4.46E+02
5/11/2026,23:41:49,4.46E+02
5/11/2026,23:41:50,4.45E+02
5/11/2026,23:41:51,4.46E+02
5/11/2026,23:41:53,4.46E+02
5/11/2026,23:41:54,4.46E+02
5/11/2026,23:41:55,4.46E+02
5/11/2026,23:41:56,4.46E+02
5/11/2026,23:41:58,4.45E+02
5/11/2026,23:41:59,4.46E+02
5/11/2026,23:42:00,4.46E+02
5/11/2026,23:42:01,4.46E+02
5/11/2026,23:42:02,4.45E+02
5/11/2026,23:42:04,4.45E+02
5/11/2026,23:42:05,4.45E+02
5/11/2026,23:42:06,4.46E+02
5/11/2026,23:42:08,4.46E+02
5/11/2026,23:42:09,4.45E+02
5/11/2026,23:42:10,4.45E+02
5/11/2026,23:42:12,4.45E+02
5/11/2026,23:42:13,4.45E+02
5/11/2026,23:42:14,4.46E+02
5/11/2026,23:42:16,4.46E+02
5/11/2026,23:42:17,4.46E+02
5/11/2026,23:42:18,4.45E+02
5/11/2026,23:42:19,4.45E+02
5/11/2026,23:42:21,4.46E+02
5/11/2026,23:42:22,4.45E+02
5/11/2026,23:42:23,4.45E+02
5/11/2026,23:42:24,4.45E+02
5/11/2026,23:42:25,4.46E+02
5/11/2026,23:42:27,4.46E+02
5/11/2026,23:42:28,4.46E+02
5/11/2026,23:42:29,4.45E+02
5/11/2026,23:42:31,4.45E+02
5/11/2026,23:42:32,4.45E+02
5/11/2026,23:42:33,4.45E+02
5/11/2026,23:42:34,4.45E+02
5/11/2026,23:42:36,4.45E+02
5/11/2026,23:42:37,4.46E+02
5/11/2026,23:42:38,4.46E+02
5/11/2026,23:42:39,4.45E+02
5/11/2026,23:42:41,4.45E+02
5/11/2026,23:42:42,4.45E+02
5/11/2026,23:42:43,4.46E+02
5/11/2026,23:42:44,4.45E+02
5/11/2026,23:42:46,4.45E+02
5/11/2026,23:42:47,4.45E+02
5/11/2026,23:42:48,4.46E+02
5/11/2026,23:42:50,4.46E+02
5/11/2026,23:42:51,4.45E+02
5/11/2026,23:42:52,4.45E+02
5/11/2026,23:42:53,4.45E+02
5/11/2026,23:42:55,4.45E+02
5/11/2026,23:42:56,4.45E+02
5/11/2026,23:42:57,4.45E+02
5/11/2026,23:42:59,4.46E+02
5/11/2026,23:43:00,4.45E+02
5/11/2026,23:43:01,4.45E+02
5/11/2026,23:43:02,4.45E+02
5/11/2026,23:43:03,4.46E+02
5/11/2026,23:43:05,4.46E+02
5/11/2026,23:43:06,4.45E+02
5/11/2026,23:43:07,4.45E+02
5/11/2026,23:43:09,4.45E+02
5/11/2026,23:43:10,4.45E+02
5/11/2026,23:43:11,4.45E+02
5/11/2026,23:43:12,4.45E+02
5/11/2026,23:43:14,4.45E+02
5/11/2026,23:43:15,4.45E+02
5/11/2026,23:43:16,4.45E+02
5/11/2026,23:43:17,4.45E+02
5/11/2026,23:43:19,4.45E+02
5/11/2026,23:43:20,4.45E+02
5/11/2026,23:43:21,4.45E+02
5/11/2026,23:43:23,4.46E+02
5/11/2026,23:43:24,4.46E+02
5/11/2026,23:43:26,4.46E+02
5/11/2026,23:43:27,4.45E+02
5/11/2026,23:43:28,4.45E+02
5/11/2026,23:43:29,4.45E+02
5/11/2026,23:43:31,4.45E+02
5/11/2026,23:43:32,4.45E+02
5/11/2026,23:43:33,4.45E+02
5/11/2026,23:43:34,4.46E+02
5/11/2026,23:43:36,4.46E+02
5/11/2026,23:43:37,4.45E+02
5/11/2026,23:43:38,4.46E+02
5/11/2026,23:43:39,4.46E+02
5/11/2026,23:43:41,4.45E+02
5/11/2026,23:43:42,4.45E+02
5/11/2026,23:43:43,4.45E+02
5/11/2026,23:43:45,4.46E+02
5/11/2026,23:43:46,4.46E+02
5/11/2026,23:43:47,4.46E+02
5/11/2026,23:43:48,4.46E+02
5/11/2026,23:43:49,4.46E+02
5/11/2026,23:43:51,4.46E+02
5/11/2026,23:43:52,4.45E+02
5/11/2026,23:43:53,4.46E+02
5/11/2026,23:43:55,4.46E+02
5/11/2026,23:43:56,4.46E+02
5/11/2026,23:43:57,4.45E+02
5/11/2026,23:43:58,4.45E+02
5/11/2026,23:44:00,4.46E+02
5/11/2026,23:44:01,4.46E+02
5/11/2026,23:44:02,4.46E+02
5/11/2026,23:44:04,4.46E+02
5/11/2026,23:44:05,4.45E+02
5/11/2026,23:44:06,4.45E+02
5/11/2026,23:44:08,4.46E+02
5/11/2026,23:44:09,4.45E+02
5/11/2026,23:44:10,4.45E+02
5/11/2026,23:44:11,4.45E+02
5/11/2026,23:44:12,4.46E+02
5/11/2026,23:44:14,4.46E+02
5/11/2026,23:44:15,4.46E+02
5/11/2026,23:44:16,4.46E+02
5/11/2026,23:44:17,4.46E+02
5/11/2026,23:44:19,4.46E+02
5/11/2026,23:44:20,4.46E+02
5/11/2026,23:44:21,4.46E+02
5/11/2026,23:44:23,4.46E+02
5/11/2026,23:44:24,4.46E+02
5/11/2026,23:44:25,4.46E+02
5/11/2026,23:44:26,4.46E+02
5/11/2026,23:44:27,4.46E+02
5/11/2026,23:44:29,4.46E+02
5/11/2026,23:44:30,4.46E+02
5/11/2026,23:44:31,4.46E+02
5/11/2026,23:44:33,4.46E+02
5/11/2026,23:44:34,4.45E+02
5/11/2026,23:44:35,4.46E+02
5/11/2026,23:44:36,4.46E+02
5/11/2026,23:44:38,4.46E+02
5/11/2026,23:44:39,4.46E+02
5/11/2026,23:44:40,4.46E+02
5/11/2026,23:44:42,4.46E+02
5/11/2026,23:44:43,4.46E+02
5/11/2026,23:44:44,4.46E+02
5/11/2026,23:44:46,4.46E+02
5/11/2026,23:44:47,4.46E+02
5/11/2026,23:44:48,4.46E+02
5/11/2026,23:44:49,4.46E+02
5/11/2026,23:44:50,4.46E+02
5/11/2026,23:44:52,4.46E+02
5/11/2026,23:44:53,4.46E+02
5/11/2026,23:44:54,4.46E+02
5/11/2026,23:44:56,4.46E+02
5/11/2026,23:44:57,4.46E+02
5/11/2026,23:44:58,4.46E+02
5/11/2026,23:44:59,4.46E+02
5/11/2026,23:45:01,4.46E+02
5/11/2026,23:45:02,4.46E+02
5/11/2026,23:45:03,4.46E+02
5/11/2026,23:45:04,4.46E+02
5/11/2026,23:45:05,4.46E+02
5/11/2026,23:45:07,4.46E+02
5/11/2026,23:45:08,4.46E+02
5/11/2026,23:45:09,4.46E+02
5/11/2026,23:45:11,4.46E+02
5/11/2026,23:45:12,4.46E+02
5/11/2026,23:45:13,4.46E+02
5/11/2026,23:45:14,4.46E+02
5/11/2026,23:45:16,4.46E+02
5/11/2026,23:45:17,4.46E+02
5/11/2026,23:45:18,4.46E+02
5/11/2026,23:45:20,4.46E+02
5/11/2026,23:45:21,4.46E+02
5/11/2026,23:45:22,4.46E+02
5/11/2026,23:45:24,4.46E+02
5/11/2026,23:45:25,4.46E+02
5/11/2026,23:45:26,4.46E+02
5/11/2026,23:45:27,4.46E+02
5/11/2026,23:45:29,4.47E+02
5/11/2026,23:45:30,4.47E+02
5/11/2026,23:45:31,4.46E+02
5/11/2026,23:45:33,4.46E+02
5/11/2026,23:45:34,4.46E+02
5/11/2026,23:45:35,4.46E+02
5/11/2026,23:45:36,4.46E+02
5/11/2026,23:45:38,4.46E+02
5/11/2026,23:45:39,4.46E+02
5/11/2026,23:45:40,4.46E+02
5/11/2026,23:45:41,4.46E+02
5/11/2026,23:45:43,4.46E+02
5/11/2026,23:45:44,4.46E+02
5/11/2026,23:45:45,4.46E+02
5/11/2026,23:45:47,4.46E+02
5/11/2026,23:45:48,4.47E+02
5/11/2026,23:45:49,4.47E+02
5/11/2026,23:45:50,4.46E+02
5/11/2026,23:45:51,4.46E+02
5/11/2026,23:45:53,4.46E+02
5/11/2026,23:45:54,4.46E+02
5/11/2026,23:45:55,4.46E+02
5/11/2026,23:45:57,4.46E+02
5/11/2026,23:45:58,4.46E+02
5/11/2026,23:45:59,4.46E+02
5/11/2026,23:46:01,4.46E+02
5/11/2026,23:46:02,4.46E+02
5/11/2026,23:46:03,4.46E+02
5/11/2026,23:46:04,4.46E+02
5/11/2026,23:46:06,4.47E+02
5/11/2026,23:46:07,4.46E+02
5/11/2026,23:46:08,4.46E+02
5/11/2026,23:46:10,4.46E+02
5/11/2026,23:46:11,4.46E+02
5/11/2026,23:46:12,4.46E+02
5/11/2026,23:46:13,4.46E+02
5/11/2026,23:46:14,4.46E+02
5/11/2026,23:46:16,4.46E+02
5/11/2026,23:46:17,4.46E+02
5/11/2026,23:46:18,4.46E+02
5/11/2026,23:46:20,4.46E+02
5/11/2026,23:46:21,4.47E+02
5/11/2026,23:46:22,4.46E+02
5/11/2026,23:46:23,4.46E+02
5/11/2026,23:46:25,4.46E+02
5/11/2026,23:46:26,4.47E+02
5/11/2026,23:46:27,4.47E+02
5/11/2026,23:46:28,4.46E+02
5/11/2026,23:46:30,4.47E+02
5/11/2026,23:46:31,4.47E+02
5/11/2026,23:46:32,4.47E+02
5/11/2026,23:46:33,4.47E+02
5/11/2026,23:46:35,4.47E+02
5/11/2026,23:46:36,4.47E+02
5/11/2026,23:46:37,4.46E+02
5/11/2026,23:46:39,4.46E+02
5/11/2026,23:46:40,4.47E+02
5/11/2026,23:46:41,4.47E+02
